URL,Size,OutLinks,ContentType,,
https://www.c-span.org/video/standalone/?c4608623&noMax&nobookmark,7419bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2150,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5700,36373bytes,57,text/html,,
https://www.c-span.org/video/standalone/?c4463962&noMax&nobookmark,7593bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2151,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5705,36373bytes,57,text/html,,
https://www.c-span.org/video/standalone/?c4546301&noMax&nobookmark,6918bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2152,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5668,36373bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=675137&personid%5B%5D=1021773&searchtype=Videos,77246bytes,106,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=109278&personid%5B%5D=1021773&searchtype=Videos,74801bytes,108,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=1021773&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,53724bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1021773&searchtype=Videos,78241bytes,103,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dtoday%26searchtype%3DVideos,36310bytes,57,text/html,,
https://www.c-span.org/search/?query=ted&searchtype=Videos,78522bytes,123,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5621,36373bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3D2nd%2Bamendment&searchtype=Videos,36278bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1018510&searchtype=Videos&tagid%5B%5D=928,81185bytes,98,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2010&personid%5B%5D=1018510&sdate=01%2F01%2F2010&searchtype=Videos&sort=Most%20Popular,74688bytes,114,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1919&searchtype=Videos,78136bytes,104,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=105885&personid%5B%5D=1018510&searchtype=Videos,77908bytes,108,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=105887&personid%5B%5D=1018510&searchtype=Videos,54526bytes,61,text/html,,
https://www.c-span.org/person/?stenyhoyer,44836bytes,89,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1018510&searchtype=Videos&tagid%5B%5D=200,71804bytes,84,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Ftimothywalz,36250bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=57880&searchtype=Videos,78198bytes,107,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1018510&searchtype=Videos&sort=Newest,77764bytes,108,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1018510&searchtype=Videos&tagid%5B%5D=4214,56909bytes,64,text/html,,
https://www.c-span.org/person/?josephcrowley,43743bytes,93,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=105886&personid%5B%5D=1018510&searchtype=Videos,52347bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1018510&searchtype=Videos,77748bytes,108,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2007&personid%5B%5D=1018510&sdate=01%2F01%2F2007&searchtype=Videos&sort=Most%20Popular,73215bytes,99,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DBills%26sort%3DMost%252BRecent%252BAction%26topicid%255B%255D%3D99,36418bytes,57,text/html,,
https://www.c-span.org/video/standalone/?c4699478&noMax&nobookmark,7834bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7568,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4699464&noMax&nobookmark,7210bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7569,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4699403&noMax&nobookmark,7409bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7567,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5628,36373bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dtrump%252Badministration%26searchtype%3DVideos,36363bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=623287&searchtype=Videos&sort=Newest,77913bytes,113,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjeffdenham,36247bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=623287&searchtype=Videos,77897bytes,113,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1031359&searchtype=Videos,77299bytes,112,text/html,,
https://www.c-span.org/search/?personid%5B%5D=623287&searchtype=Videos&tagid%5B%5D=294,58212bytes,62,text/html,,
https://www.c-span.org/search/?personid%5B%5D=68063&searchtype=Videos,78272bytes,110,text/html,,
https://www.c-span.org/search/?personid%5B%5D=31226&searchtype=Videos,77857bytes,109,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=674220&personid%5B%5D=623287&searchtype=Videos,78059bytes,113,text/html,,
https://www.c-span.org/search/?personid%5B%5D=623287&searchtype=Videos&tagid%5B%5D=200,63137bytes,70,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2011&personid%5B%5D=623287&sdate=01%2F01%2F2011&searchtype=Videos&sort=Most%20Popular,74682bytes,114,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2010&personid%5B%5D=1031343&sdate=01%2F01%2F2010&searchtype=Videos&sort=Most%20Popular,67867bytes,96,text/html,,
https://www.c-span.org/person/?larrybucshon,41246bytes,84,text/html,,
https://www.c-span.org/video/standalone/?c4692889&noMax&nobookmark,8451bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7429,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7543,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4698095&noMax&nobookmark,7326bytes,5,text/html,,
https://www.c-span.org/person/?dougcollins,41061bytes,87,text/html,,
https://www.c-span.org/congress/committee/?61408&congress=115,39135bytes,63,text/html,,
https://www.c-span.org/person/?cedricrichmond,42057bytes,90,text/html,,
https://www.c-span.org/person/?pramilajayapal,41147bytes,90,text/html,,
https://www.c-span.org/congress/committee/?61423&congress=115,39273bytes,63,text/html,,
https://www.c-span.org/congress/committee/?8088&congress=115,39162bytes,63,text/html,,
https://www.c-span.org/congress/committee/?103470&congress=115,53950bytes,93,text/html,,
https://www.c-span.org/congress/committee/?64590&congress=115,39183bytes,63,text/html,,
https://www.c-span.org/person/?martharoby,41432bytes,87,text/html,,
https://www.c-span.org/congress/committee/?102625&congress=115,39168bytes,63,text/html,,
https://www.c-span.org/congress/committee/?112051&congress=115,42802bytes,82,text/html,,
https://www.c-span.org/person/?jaminraskin,42570bytes,94,text/html,,
https://www.c-span.org/person/?bradschneider,41503bytes,88,text/html,,
https://www.c-span.org/person/?tommarino,41101bytes,83,text/html,,
https://www.c-span.org/congress/committee/?61424&congress=115,39211bytes,63,text/html,,
https://www.c-span.org/congress/committee/?8089&congress=115,39160bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61422&congress=115,39219bytes,63,text/html,,
https://www.c-span.org/person/?luisgutierrez,44012bytes,93,text/html,,
https://www.c-span.org/congress/committee/?61420&congress=115,39203bytes,63,text/html,,
https://www.c-span.org/congress/committee/?106088&congress=115,39162bytes,63,text/html,,
https://www.c-span.org/person/?stevechabot,43622bytes,89,text/html,,
https://www.c-span.org/congress/committee/?61410&congress=115,39211bytes,63,text/html,,
https://www.c-span.org/person/?hakeemjeffries,41926bytes,89,text/html,,
https://www.c-span.org/congress/committee/?61414&congress=115,39223bytes,63,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999651,1009bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253,4255bytes,13,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999693,1011bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999670,1011bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999692,1009bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999649,1009bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999688,1012bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F4087253%2F851999657,1009bytes,1,text/html,,
https://www.c-span.org/person/?janiceschakowsky,42920bytes,90,text/html,,
https://www.c-span.org/person/?bobbyrush,43139bytes,89,text/html,,
https://www.c-span.org/person/?dorismatsui,43759bytes,95,text/html,,
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2110,74132bytes,96,text/html,,
https://www.c-span.org/person/?genegreen,43453bytes,90,text/html,,
https://www.c-span.org/congress/committee/?122968&congress=115,57497bytes,105,text/html,,
https://www.c-span.org/congress/committee/?115006&congress=115,46977bytes,74,text/html,,
https://www.c-span.org/person/?benlujan,42195bytes,92,text/html,,
https://www.c-span.org/person/?dianadegette,44580bytes,95,text/html,,
https://www.c-span.org/person/?christophercollins,41803bytes,90,text/html,,
https://www.c-span.org/person/?timwalberg,42371bytes,89,text/html,,
https://www.c-span.org/congress/committee/?61286&congress=115,57087bytes,118,text/html,,
https://www.c-span.org/congress/committee/?61287&congress=115,39187bytes,63,text/html,,
https://www.c-span.org/person/?davidmckinley,41490bytes,87,text/html,,
https://www.c-span.org/person/?frankpallone,44049bytes,90,text/html,,
https://www.c-span.org/person/?robertlatta,41700bytes,90,text/html,,
https://www.c-span.org/person/?geraldmcnerney,42752bytes,89,text/html,,
https://www.c-span.org/congress/committee/?61321&congress=115,39179bytes,63,text/html,,
https://www.c-span.org/person/?annaeshoo,43445bytes,90,text/html,,
https://www.c-span.org/person/?greggharper,41606bytes,88,text/html,,
https://www.c-span.org/person/?gbutterfield,42164bytes,89,text/html,,
https://www.c-span.org/person/?adamkinzinger,42082bytes,91,text/html,,
https://www.c-span.org/person/?paultonko,42171bytes,91,text/html,,
https://www.c-span.org/congress/committee/?61319&congress=115,39205bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61317&congress=115,39211bytes,63,text/html,,
https://www.c-span.org/person/?josephpkennedy,40817bytes,85,text/html,,
https://www.c-span.org/congress/committee/?10434&congress=115,39168bytes,63,text/html,,
https://www.c-span.org/congress/committee/?114258&congress=115,51791bytes,103,text/html,,
https://www.c-span.org/congress/committee/?61342&congress=115,42843bytes,83,text/html,,
https://www.c-span.org/person/?joewilson,42940bytes,90,text/html,,
https://www.c-span.org/person/?ileanaroslehtinen,44378bytes,89,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2111,36267bytes,56,text/html,,
https://www.c-span.org/person/?annwagner,42811bytes,93,text/html,,
https://www.c-span.org/congress/committee/?61402&congress=115,39185bytes,63,text/html,,
https://www.c-span.org/person/?francisrooney,41248bytes,88,text/html,,
https://www.c-span.org/congress/committee/?61328&congress=115,39227bytes,63,text/html,,
https://www.c-span.org/person/?normatorres,40783bytes,85,text/html,,
https://www.c-span.org/person/?scottdesjarlais,41752bytes,88,text/html,,
https://www.c-span.org/congress/committee/?61332&congress=115,39209bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61331&congress=115,39219bytes,63,text/html,,
https://www.c-span.org/person/?geraldconnolly,42430bytes,93,text/html,,
https://www.c-span.org/congress/committee/?114259&congress=115,47926bytes,92,text/html,,
https://www.c-span.org/person/?tomsuozzi,40114bytes,84,text/html,,
https://www.c-span.org/person/?gregorymeeks,43622bytes,92,text/html,,
https://www.c-span.org/congress/committee/?61336&congress=115,39215bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61335&congress=115,42693bytes,82,text/html,,
https://www.c-span.org/person/?brendanboyle02,40931bytes,83,text/html,,
https://www.c-span.org/congress/committee/?61401&congress=115,39243bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61396&congress=115,42607bytes,81,text/html,,
https://www.c-span.org/person/?adrianoespaillat,40337bytes,80,text/html,,
https://www.c-span.org/person/?edwardroyce,43899bytes,89,text/html,,
https://www.c-span.org/person/?joaquincastro,41883bytes,89,text/html,,
https://www.c-span.org/person/?robinkelly,41096bytes,86,text/html,,
https://www.c-span.org/person/?scotttipton,41454bytes,83,text/html,,
https://www.c-span.org/search/?personid%5B%5D=62686&searchtype=Videos&sort=Newest,77595bytes,99,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjamesrenacci,36253bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=62686&searchtype=Videos,77579bytes,99,text/html,,
https://www.c-span.org/search/?personid%5B%5D=60384&searchtype=Videos,78128bytes,111,text/html,,
https://www.c-span.org/person/?suzandelbene,41838bytes,91,text/html,,
https://www.c-span.org/person/?rohitkhanna,41817bytes,91,text/html,,
https://www.c-span.org/congress/committee/?9780&congress=115,39151bytes,63,text/html,,
https://www.c-span.org/congress/committee/?9777&congress=115,39161bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61281&congress=115,39208bytes,63,text/html,,
https://www.c-span.org/congress/committee/?9773&congress=115,39145bytes,63,text/html,,
https://www.c-span.org/congress/committee/?9771&congress=115,39153bytes,63,text/html,,
https://www.c-span.org/person/?barbaralee02,45074bytes,98,text/html,,
https://www.c-span.org/congress/committee/?9775&congress=115,39151bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61285&congress=115,39162bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61283&congress=115,39152bytes,63,text/html,,
https://www.c-span.org/person/?vickyhartzler02,42121bytes,90,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhres734,44679bytes,77,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr582,56113bytes,118,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2018-02-08,36316bytes,57,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fhr1301,65381bytes,177,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fs96,50746bytes,93,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2012-12-03,133908bytes,182,text/html,,
https://www.c-span.org/congress/committee/?61264&congress=115,39178bytes,63,text/html,,
https://www.c-span.org/congress/committee/?105996&congress=115,39179bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61250&congress=115,39250bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61254&congress=115,47858bytes,91,text/html,,
https://www.c-span.org/person/?tomohalleran,40215bytes,84,text/html,,
https://www.c-span.org/person/?adamsmith,43501bytes,92,text/html,,
https://www.c-span.org/person/?rubengallego,41255bytes,87,text/html,,
https://www.c-span.org/person/?elisestefanik,41812bytes,90,text/html,,
https://www.c-span.org/person/?nicolatsongas,42568bytes,92,text/html,,
https://www.c-span.org/congress/committee/?61258&congress=115,49408bytes,104,text/html,,
https://www.c-span.org/congress/committee/?61429&congress=115,39196bytes,63,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2105,36267bytes,56,text/html,,
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2105,74161bytes,96,text/html,,
https://www.c-span.org/congress/committee/?103763&congress=115,39196bytes,63,text/html,,
https://www.c-span.org/person/?jimmypanetta,39863bytes,83,text/html,,
https://www.c-span.org/person/?austinscott03,42400bytes,91,text/html,,
https://www.c-span.org/congress/committee/?61257&congress=115,39164bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61255&congress=115,39152bytes,63,text/html,,
https://www.c-span.org/person/?robbishop,42798bytes,91,text/html,,
https://www.c-span.org/congress/committee/?61262&congress=115,39210bytes,63,text/html,,
https://www.c-span.org/person/?josephcourtney,42589bytes,92,text/html,,
https://www.c-span.org/person/?michaelturner,42903bytes,92,text/html,,
https://www.c-span.org/person/?madeleinebordallo,40784bytes,84,text/html,,
https://www.c-span.org/congress/committee/?61252&congress=115,39188bytes,63,text/html,,
https://www.c-span.org/person/?kconaway,42735bytes,93,text/html,,
https://www.c-span.org/congress/committee/?61256&congress=115,53879bytes,94,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D19846%26personid%255B%255D%3D2249%26searchtype%3DVideos,36400bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%26personid%255B%255D%3D53967%26sdate%26searchtype%3DVideos%26seriesid%255B%255D%3D33%26sort%3DMost%252BRecent%252BAiring%26text%3D0,36560bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2015%26personid%255B%255D%3D1007174%26sdate%3D01%252F01%252F2015%26searchtype%3DVideos%26sort%3DMost%2520Popular,36555bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=14248&searchtype=Videos&sort=Newest,78435bytes,104,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=27440&personid%5B%5D=14248&searchtype=Videos,51331bytes,59,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=27441&personid%5B%5D=14248&searchtype=Videos,51957bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=5051&searchtype=Videos,78135bytes,106,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=27439&personid%5B%5D=14248&searchtype=Videos,57746bytes,64,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=14248&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,79344bytes,101,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=27435&personid%5B%5D=14248&searchtype=Videos,59394bytes,69,text/html,,
https://www.c-span.org/search/?personid%5B%5D=14248&searchtype=Videos,78419bytes,104,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=27438&personid%5B%5D=14248&searchtype=Videos,74800bytes,86,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=339369&personid%5B%5D=14248&searchtype=Videos,78579bytes,104,text/html,,
https://www.c-span.org/search/?personid%5B%5D=14248&searchtype=Videos&tagid%5B%5D=298,68260bytes,76,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=204960&personid%5B%5D=14248&searchtype=Videos,58758bytes,66,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2015%26personid%255B%255D%3D2249%26sdate%3D01%252F01%252F2015%26searchtype%3DVideos%26sort%3DMost%2520Popular,36546bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=9623&personid%5B%5D=7476&searchtype=Videos,78444bytes,107,text/html,,
https://www.c-span.org/search/?personid%5B%5D=4363&searchtype=Videos,77530bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=7476&searchtype=Videos&tagid%5B%5D=252,78624bytes,82,text/html,,
https://www.c-span.org/person/?josephlieberman,46225bytes,100,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=9624&personid%5B%5D=7476&searchtype=Videos,74701bytes,102,text/html,,
https://www.c-span.org/search/?personid%5B%5D=7476&searchtype=Videos&sort=Newest,78316bytes,107,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=7476&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,79259bytes,103,text/html,,
https://www.c-span.org/search/?personid%5B%5D=7476&searchtype=Videos&tagid%5B%5D=275,79424bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjohnmccain,36247bytes,56,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=7476&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,75911bytes,107,text/html,,
https://www.c-span.org/search/?personid%5B%5D=7476&searchtype=Videos&tagid%5B%5D=367,78906bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fevent%2F%3F440950%2Famerican-civil-war-museum-annual-symposium,36363bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D60%26searchtype%3DVideos,36332bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-01-07,289520bytes,118,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-02-12,628514bytes,248,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-07-30,318185bytes,123,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-09-10,157866bytes,94,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-07-31,158717bytes,155,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-10-30,195903bytes,111,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-03-12,472047bytes,148,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-03-13,144734bytes,184,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-10-21,212551bytes,123,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-11-25,152457bytes,157,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-07-10,231955bytes,215,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-11-24,157453bytes,212,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-10-16,350489bytes,122,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-05-15,592771bytes,298,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-06-26,591949bytes,199,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-11-19,165140bytes,167,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2003%26personid%255B%255D%3D2249%26sdate%3D01%252F01%252F2003%26searchtype%3DVideos%26sort%3DMost%2520Popular,36546bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2003-11-11,344980bytes,303,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D47822%26searchtype%3DVideos%26tagid%255B%255D%3D275,36397bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DBills%26sort%3DMost%252BRecent%252BAction%26topicid%255B%255D%3D705,36421bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2013%26personid%255B%255D%3D47822%26sdate%3D01%252F01%252F2013%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D6402%26personid%255B%255D%3D4776%26searchtype%3DVideos,36397bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fbills%2Fbill%2F%3F115%2Fs946,36286bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D52%26sort%3DMost%252BRecent%252BAiring,36424bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DBills%26sort%3DMost%252BRecent%252BAction%26topicid%255B%255D%3D48,36418bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D4776%26searchtype%3DVideos%26tagid%255B%255D%3D1224,36397bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D666617%26personid%255B%255D%3D20244%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1002800%26searchtype%3DVideos,36347bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D6400%26personid%255B%255D%3D4776%26searchtype%3DVideos,36397bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D6404%26personid%255B%255D%3D4776%26searchtype%3DVideos,36397bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D669253%26personid%255B%255D%3D20244%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2016%26personid%255B%255D%3D1002800%26sdate%3D01%252F01%252F2016%26searchtype%3DVideos%26sort%3DMost%2520Popular,36555bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D20244%26searchtype%3DVideos%26tagid%255B%255D%3D1246,36400bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9801&searchtype=Videos,76498bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3813&searchtype=Videos&tagid%5B%5D=328,78730bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=44855&searchtype=Videos,77522bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=5234&personid%5B%5D=3813&searchtype=Videos,56428bytes,65,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=5230&personid%5B%5D=3813&searchtype=Videos,77304bytes,97,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fgeorgewbush,36250bytes,56,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=5232&personid%5B%5D=3813&searchtype=Videos,61198bytes,73,text/html,,
https://www.c-span.org/person/?richardcheney,44075bytes,100,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2011&personid%5B%5D=3813&sdate=01%2F01%2F2011&searchtype=Videos&sort=Most%20Popular,60733bytes,71,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2001&personid%5B%5D=3813&sdate=01%2F01%2F2001&searchtype=Videos&sort=Most%20Popular,76116bytes,97,text/html,,
https://www.c-span.org/person/?laurabush,39331bytes,87,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3813&searchtype=Videos&sort=Newest,76800bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=3813&searchtype=Videos&tagid%5B%5D=4214,78623bytes,98,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=5231&personid%5B%5D=3813&searchtype=Videos,75638bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=5233&personid%5B%5D=3813&searchtype=Videos,50420bytes,59,text/html,,
