URL,Status,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D853,200,,
https://www.c-span.org/video/?433708-1%2Frobot-proof,301,,
https://www.c-span.org/video/?436317-9%2Fdave-levitan-discusses-not-scientist,301,,
https://www.c-span.org/video/?440441-1%2Fyou-fire-bad-ones,301,,
https://www.c-span.org/video/?440621-1%2Fvice-president-pence-touts-tax-cuts-pittsburgh-speech,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dtax%252Bpolicy%26searchtype%3DVideos,200,,
https://www.c-span.org/search/?query=john%2Bw.%2Bkluge%2Bcenter&searchtype=Videos,200,,
https://www.c-span.org/video/?440295-5%2Frepresentative-nancy-pelosi-remarks-us-conference-mayors-winter-meeting,301,,
https://www.c-span.org/video/?439639-1%2Frepresentatives-courtney-larson-town-hall-meeting-tax-reform,301,,
https://www.c-span.org/video/?439647-1%2Ftreasury-secretary-mnuchin-speaks-economic-club,301,,
https://www.c-span.org/video/?439799-3%2Fivanka-trump-elaine-chao-speak-empowering-women-symposium,301,,
https://www.c-span.org/video/?439623-1%2Fwhite-house-president-trumps-fisa-tweets-confusing,301,,
https://www.c-span.org/video/?441190-1%2Fpresident-trump-opposes-domestic-violence,301,,
https://www.c-span.org/search/?query=today&searchtype=Videos,200,,
https://www.c-span.org/video/?440758-1%2Ftreasury-secretary-mnuchin-concerned-volatility-markets,301,,
https://www.c-span.org/video/?439637-2%2Fminority-leader-pelosi-holds-town-hall-tax-reform-immigration,301,,
https://www.c-span.org/video/?441350-2%2Fweekly-democratic-address,301,,
https://www.c-span.org/search/?query=income%2Btax&searchtype=Videos,200,,
https://www.c-span.org/video/?440960-2%2Ftrade-policy-economy-european-union-ambassador-us,301,,
https://www.c-span.org/video/?440608-1%2Fwhite-house-adviser-talks-tax-reform,301,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7054,200,,
https://www.c-span.org/video/?441135-1%2Fsenate-republicans-wrap-immigration-debate-week,301,,
https://www.c-span.org/video/?441254-1%2Fbipartisan-immigration-proposal-short-60-votes-needed-passage,301,,
https://www.c-span.org/video/?441135-101%2Fsenator-schumer-pushes-votes-white-house-daca-immigration-proposals,301,,
https://www.c-span.org/search/?formatid%5B%5D=51&searchtype=Videos&sort=Newest,200,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dsenate,200,,
https://www.c-span.org/video/?436252-1%2F1880s-american-anarchist-movement,504,,
https://www.c-span.org/video/?435523-2%2F20th-century-fundamentalism-pentecostalism,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3FlecturesInHistory,200,,
https://www.c-span.org/video/?433798-2%2Fcolonial-america-revolution,301,,
https://www.c-span.org/search/?searchtype=Videos&seriesid%5B%5D=55&sort=Most%2BRecent%2BAiring,200,,
https://www.c-span.org/series/print/?date=2018-02-21&series=55,200,,
https://www.c-span.org/video/?435556-1%2Fabraham-lincoln-art-photographs,301,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fcontact%2Femail%2F,200,,
https://www.c-span.org/congress/members/?all&chamber=house&congress=115&find-name=all&find-party=all&find-state=all&sort-names=name&status=retiring,200,,
https://www.c-span.org/video/?440987-4&start=60,301,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fbills%2Fbill%2F%3F115%252Fhr4533,200,,
https://www.c-span.org/congress/committee/?61503,200,,
https://www.c-span.org/search/?searchtype=Bills&sort=Most%2BRecent%2BAction&topicid%5B%5D=477,200,,
https://www.c-span.org/video/?440987-3&start=897,301,,
https://www.c-span.org/person/?brettguthrie,200,,
https://www.c-span.org/video/?440987-4&start=51,301,,
https://www.c-span.org/person/?haroldrogers,200,,
https://www.c-span.org/andybarr,404,,
https://www.c-span.org/congress/votes/?107813%2FHouse%2F115-2%2F70,301,,
https://www.c-span.org/person/?thomasmassie,200,,
https://www.c-span.org/person/?johnyarmuth,200,,
https://www.c-span.org/video/?440987-4&start=1491,301,,
https://www.c-span.org/congress/committee/?2128,200,,
https://www.c-span.org/person/?andybarr,200,,
https://www.c-span.org/person/?jamescomer02,200,,
https://www.c-span.org/controllers/follow/?bill%2F1377724,302,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Flogin%2F,200,,
https://www.c-span.org/search/?searchtype=Clips&seriesid%5B%5D=69&sort=Trending,200,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fformatid%255B%255D%3D25%26searchtype%3DVideos%26sort%3DNewest,200,,
https://www.c-span.org/video/?441271-1%2Fhouse-holds-pro-forma-session,301,,
https://www.c-span.org/congress/?chamber=house&date=2018-02-06,200,,
https://www.c-span.org/congress/?chamber=house&date=2018-02-07,200,,
https://www.c-span.org/congress/?chamber=house&date=2018-02-08,200,,
https://www.c-span.org/video/?441031-1%2Fhouse-meets-morning-hour-speeches,301,,
https://www.c-span.org/video/?440688-2%2Fhouse-meets-legislative-business,301,,
https://www.c-span.org/video/?441032-101%2Fhouse-meets-legislative-business,301,,
https://www.c-span.org/video/?440687-2%2Fhouse-set-debate-government-funding-bill,301,,
https://www.c-span.org/video/?440688-1%2Fminority-leader-pelosi-sets-record-marathon-immigration-speech-demanding-vote,301,,
https://www.c-span.org/congress/?chamber=house&date=2018-02-20,200,,
https://www.c-span.org/video/?441031-2%2Fhouse-meets-legislative-business,301,,
https://www.c-span.org/video/?440919-5%2Fhouse-votes-240-186-end-government-shutdown,301,,
https://www.c-span.org/video/?440987-4%2Fhouse-meets-legislative-business,301,,
